n_samples,sim_type,model,metric,metric_value
128,multi_modalv3,comight-cmi,sas98,0
128,multi_modalv3,comight-cmi,sas98,0.046875
128,multi_modalv3,comight-cmi,sas98,0.03125
128,multi_modalv3,comight-cmi,sas98,0.1875
128,multi_modalv3,comight-cmi,sas98,0.203125
128,multi_modalv3,comight-cmi,sas98,0.03125
128,multi_modalv3,comight-cmi,sas98,0.015625
128,multi_modalv3,comight-cmi,sas98,0
128,multi_modalv3,comight-cmi,sas98,0
128,multi_modalv3,comight-cmi,sas98,0.015625
256,multi_modalv3,comight-cmi,sas98,0.2109375
256,multi_modalv3,comight-cmi,sas98,0.2421875
256,multi_modalv3,comight-cmi,sas98,0.265625
256,multi_modalv3,comight-cmi,sas98,0.3125
256,multi_modalv3,comight-cmi,sas98,0.3203125
256,multi_modalv3,comight-cmi,sas98,0.0234375
256,multi_modalv3,comight-cmi,sas98,0.2578125
256,multi_modalv3,comight-cmi,sas98,0.2734375
256,multi_modalv3,comight-cmi,sas98,0.09375
256,multi_modalv3,comight-cmi,sas98,0.125
512,multi_modalv3,comight-cmi,sas98,0.29296875
512,multi_modalv3,comight-cmi,sas98,0.25
512,multi_modalv3,comight-cmi,sas98,0.234375
512,multi_modalv3,comight-cmi,sas98,0.21875
512,multi_modalv3,comight-cmi,sas98,0.3046875
512,multi_modalv3,comight-cmi,sas98,0.2421875
512,multi_modalv3,comight-cmi,sas98,0.296875
512,multi_modalv3,comight-cmi,sas98,0.2578125
512,multi_modalv3,comight-cmi,sas98,0.234375
512,multi_modalv3,comight-cmi,sas98,0.26953125
1024,multi_modalv3,comight-cmi,sas98,0.2734375
1024,multi_modalv3,comight-cmi,sas98,0.24609375
1024,multi_modalv3,comight-cmi,sas98,0.234375
1024,multi_modalv3,comight-cmi,sas98,0.2265625
1024,multi_modalv3,comight-cmi,sas98,0.283203125
1024,multi_modalv3,comight-cmi,sas98,0.236328125
1024,multi_modalv3,comight-cmi,sas98,0.27734375
1024,multi_modalv3,comight-cmi,sas98,0.265625
1024,multi_modalv3,comight-cmi,sas98,0.232421875
1024,multi_modalv3,comight-cmi,sas98,0.2421875